Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,Trade Value
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62817,Zinc Oxide and Peroxide,47131291
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62818,Aluminium Oxide,891601802
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62819,Chromium Oxides and Hydroxides,34530085
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62820,Manganese Oxides,97346225
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62821,Iron Oxides and Hydroxides,304442825
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62822,Cobalt Oxides and Hydroxides,155930558
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62823,Titanium Oxides,209442455
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62824,Lead Oxides,3006918
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62825,Inorganic Salts,1202141520
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62826,Fluorides,358289293
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,Chlorides,660675627
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62828,Hypochlorites,154990896
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62829,Chlorates and Perchlorates,41156583
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62830,Sulfides,131612344
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62831,Dithionites and Sulfoxylates,61559296
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62832,Sulfites,137825162
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62833,Sulfates,1055516907
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62834,Nitrites and Nitrates,185855331
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62835,Phosphinates (hypophosphites) and phosphonates (phosphites),1000317544
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62836,Carbonates,868068097
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62837,Cyanides,271888102
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62839,Silicates,124679622
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62840,Borates,27943785
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62841,Oxometallic or Peroxometallic Acid Salts,654574105
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62842,Other Inorganic Acids Salts,248791670
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62843,Precious Metal Compounds,153802916
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62844,Radioactive Chemicals,193739358
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62845,Other Isotopes,15618310
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62846,Rare-Earth Metal Compounds,270925474
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62847,Hydrogen peroxide,7157159
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62849,Carbides,458627839
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62850,Hydrides and other anions,113770028
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62851,Inorganic Compounds,164577602
6,Chemical Products,629,Organic chemicals,62901,Acyclic Hydrocarbons,202277169
6,Chemical Products,629,Organic chemicals,62902,Cyclic Hydrocarbons,432842999
6,Chemical Products,629,Organic chemicals,62903,Halogenated Hydrocarbons,1803366625
6,Chemical Products,629,Organic chemicals,62904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",268115755
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,1426708189
6,Chemical Products,629,Organic chemicals,62906,Cyclic Alcohols,550212069
6,Chemical Products,629,Organic chemicals,62907,Phenols,352796273
6,Chemical Products,629,Organic chemicals,62908,Phenol Derivatives,92634163
6,Chemical Products,629,Organic chemicals,62909,Ethers,942265394
6,Chemical Products,629,Organic chemicals,62910,Epoxides,181558719
6,Chemical Products,629,Organic chemicals,62911,Acetals and Hemiacetals,12543340
6,Chemical Products,629,Organic chemicals,62912,Aldehydes,514853575
6,Chemical Products,629,Organic chemicals,62913,Aldehyde Derivatives,48910854
6,Chemical Products,629,Organic chemicals,62914,Ketones and Quinones,1411896640
6,Chemical Products,629,Organic chemicals,62915,Saturated Acyclic Monocarboxylic Acids,1731812794
6,Chemical Products,629,Organic chemicals,62916,Unsaturated Acyclic Monocarboxylic Acids,1671130906
6,Chemical Products,629,Organic chemicals,62917,Polycarboxylic Acids,1733657809
6,Chemical Products,629,Organic chemicals,62918,Carboxylic Acids,2573201068
6,Chemical Products,629,Organic chemicals,62919,Phosphoric Esters and Salts,447977070
6,Chemical Products,629,Organic chemicals,62920,Other Esters,397365250
6,Chemical Products,629,Organic chemicals,62921,Amine Compounds,2020717539
6,Chemical Products,629,Organic chemicals,62922,Oxygen Amino Compounds,4368642386
6,Chemical Products,629,Organic chemicals,62923,Quaternary Ammonium Salts and Hydroxides,456780521
6,Chemical Products,629,Organic chemicals,62924,Carboxyamide Compounds,1893038130
6,Chemical Products,629,Organic chemicals,62925,Carboxyimide Compounds,447051512
6,Chemical Products,629,Organic chemicals,62926,Nitrile Compounds,1153275859
6,Chemical Products,629,Organic chemicals,62927,"Diazo, Azo or Aoxy Compounds",177846661
6,Chemical Products,629,Organic chemicals,62928,Hydrazine or Hydroxylamine Derivatives,196233031
6,Chemical Products,629,Organic chemicals,62929,Other Nitrogen Compounds,935863205
6,Chemical Products,629,Organic chemicals,62930,Organo-Sulfur Compounds,2103656729
6,Chemical Products,629,Organic chemicals,62931,Other Organo-Inorganic Compounds,2359853533
6,Chemical Products,629,Organic chemicals,62932,Oxygen Heterocyclic Compounds,2555542657
6,Chemical Products,629,Organic chemicals,62933,Nitrogen Heterocyclic Compounds,10010395784
6,Chemical Products,629,Organic chemicals,62934,Nucleic Acids,3606732886
6,Chemical Products,629,Organic chemicals,62935,Sulfonamides,868373259
6,Chemical Products,629,Organic chemicals,62936,Vitamins,3399333972
6,Chemical Products,629,Organic chemicals,62937,Hormones,942533641
6,Chemical Products,629,Organic chemicals,62938,Glycosides,750615489
6,Chemical Products,629,Organic chemicals,62939,Vegetable Alkaloids,216485804
6,Chemical Products,629,Organic chemicals,62940,Chemically Pure Sugars,154415015
6,Chemical Products,629,Organic chemicals,62941,Antibiotics,3975996479
6,Chemical Products,629,Organic chemicals,62942,Other Organic Compounds,55891135
6,Chemical Products,630,Pharmaceutical products,63001,Glands and Other Organs,1460942490
6,Chemical Products,630,Pharmaceutical products,63002,"Vaccines, blood, antisera, toxins and cultures",3209736443
6,Chemical Products,630,Pharmaceutical products,63003,Unpackaged Medicaments,879705029
6,Chemical Products,630,Pharmaceutical products,63004,Packaged Medicaments,4011773170
6,Chemical Products,630,Pharmaceutical products,63005,Bandages,2241496648
6,Chemical Products,630,Pharmaceutical products,63006,Special Pharmaceuticals,518877072
6,Chemical Products,631,Fertilizers,63101,Animal or Vegetable Fertilizers,40191437
6,Chemical Products,631,Fertilizers,63102,Nitrogenous Fertilizers,2770783597
6,Chemical Products,631,Fertilizers,63103,Phosphatic Fertilizers,307059868
6,Chemical Products,631,Fertilizers,63104,Potassic Fertilizers,248887380
6,Chemical Products,631,Fertilizers,63105,Mixed Mineral or Chemical Fertilizers,3622000902
6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63201,Vegetable Tanning Extracts,6070150
6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63202,Synthetic Tanning Extracts,25181295
6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63203,Vegetable or Animal Dyes,204697407
6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63204,Synthetic Coloring Matter,2550263555
6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63205,Lake Pigments,4774171
6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63206,Other Coloring Matter,2903511366
6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63207,Prepared Pigments,475375694
6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63208,Nonaqueous Paints,554548782
6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63209,Aqueous Paints,136446216
6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63210,Other Paints,28673665
6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63211,Prepared Paint Driers,11710786
6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63212,Nonaqueous Pigments,150012671
6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63213,Artistry Paints,399306638
6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63214,Glaziers Putty,340417047
6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63215,Ink,498658879
6,Chemical Products,633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63301,Essential Oils,402668089
6,Chemical Products,633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63302,Scented Mixtures,393979103
6,Chemical Products,633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63303,Perfumes,172765140
6,Chemical Products,633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63304,Beauty Products,2485530222
6,Chemical Products,633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63305,Hair Products,362163546
6,Chemical Products,633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63306,Dental Products,509898613
6,Chemical Products,633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63307,Shaving Products,1225468204
6,Chemical Products,634,"Soap, organic surface-active agents, others",63401,Soap,1148852674
6,Chemical Products,634,"Soap, organic surface-active agents, others",63402,Cleaning Products,2824592115
6,Chemical Products,634,"Soap, organic surface-active agents, others",63403,Lubricating Products,201560855
6,Chemical Products,634,"Soap, organic surface-active agents, others",63404,Waxes,179333326
6,Chemical Products,634,"Soap, organic surface-active agents, others",63405,Polishes and Creams,136199533
6,Chemical Products,634,"Soap, organic surface-active agents, others",63406,Candles,618061591
6,Chemical Products,634,"Soap, organic surface-active agents, others",63407,Pastes and Waxes,330246323
6,Chemical Products,635,Albuminoidal substances; modified starches; glues; enzymes,63501,Casein,8809806
6,Chemical Products,635,Albuminoidal substances; modified starches; glues; enzymes,63502,Water Soluble Proteins,6458924
6,Chemical Products,635,Albuminoidal substances; modified starches; glues; enzymes,63503,Gelatin,193711351
6,Chemical Products,635,Albuminoidal substances; modified starches; glues; enzymes,63504,Peptones,586984340
6,Chemical Products,635,Albuminoidal substances; modified starches; glues; enzymes,63505,Dextrins,130007933
6,Chemical Products,635,Albuminoidal substances; modified starches; glues; enzymes,63506,Glues,1981885627
6,Chemical Products,635,Albuminoidal substances; modified starches; glues; enzymes,63507,Enzymes,432865578
6,Chemical Products,636,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,63601,Propellant Powders,12890918
6,Chemical Products,636,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,63602,Prepared Explosives,31986277
6,Chemical Products,636,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,63603,Detonating Fuses,35517665
6,Chemical Products,636,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,63604,Fireworks,684336718
6,Chemical Products,636,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,63605,Matches,7180621
6,Chemical Products,636,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,63606,Pyrophoric Alloys,24358657
6,Chemical Products,637,Photographic or cinematographic goods,63701,Photographic Plates,545315163
6,Chemical Products,637,Photographic or cinematographic goods,63702,Photographic Film,147398825
6,Chemical Products,637,Photographic or cinematographic goods,63703,Photographic Paper,42233493
6,Chemical Products,637,Photographic or cinematographic goods,63704,Undeveloped Exposed Photographic Material,2353109
6,Chemical Products,637,Photographic or cinematographic goods,63705,Developed Exposed Photographic Material,28667367
6,Chemical Products,637,Photographic or cinematographic goods,63706,"Motion-picture film, exposed and developed",761587
6,Chemical Products,637,Photographic or cinematographic goods,63707,Photographic Chemicals,224458601
6,Chemical Products,638,Chemical products n.e.s.,63801,Artificial Graphite,940701333
6,Chemical Products,638,Chemical products n.e.s.,63802,Activated Carbon,506725731
6,Chemical Products,638,Chemical products n.e.s.,63803,Tall Oil,200129
6,Chemical Products,638,Chemical products n.e.s.,63804,Wood Pulp Lyes,27251323
6,Chemical Products,638,Chemical products n.e.s.,63805,Turpentine,26243700
6,Chemical Products,638,Chemical products n.e.s.,63806,Rosin,188741583
6,Chemical Products,638,Chemical products n.e.s.,63807,"Wood Tar, Oils and Pitch",5345383
6,Chemical Products,638,Chemical products n.e.s.,63808,Pesticides,7395389947
6,Chemical Products,638,Chemical products n.e.s.,63809,Dyeing Finishing Agents,242740398
6,Chemical Products,638,Chemical products n.e.s.,63810,Metal Pickling Preparations,117706324
6,Chemical Products,638,Chemical products n.e.s.,63811,Antiknock,356982309
6,Chemical Products,638,Chemical products n.e.s.,63812,Prepared Rubber Accelerators,771329806
6,Chemical Products,638,Chemical products n.e.s.,63813,Fire Extinguishers Preparations,28256564
6,Chemical Products,638,Chemical products n.e.s.,63814,Organic Composite Solvents,60447966
6,Chemical Products,638,Chemical products n.e.s.,63815,Reaction and Catalytic Products,712716782
6,Chemical Products,638,Chemical products n.e.s.,63816,Refractory Cements,374142418
6,Chemical Products,638,Chemical products n.e.s.,63817,Alkylbenzenes and Alkylnaphthalenes,243901023
6,Chemical Products,638,Chemical products n.e.s.,63818,Disc Chemicals for Electronics,2773577728
6,Chemical Products,638,Chemical products n.e.s.,63819,Hydraulic Brake Fluid,10068476
6,Chemical Products,638,Chemical products n.e.s.,63820,Antifreeze,18829874
6,Chemical Products,638,Chemical products n.e.s.,63821,Micro-Organism Culture Preparations,232950859
6,Chemical Products,638,Chemical products n.e.s.,63822,Laboratory Reagents,3210630249
6,Chemical Products,638,Chemical products n.e.s.,63823,"Industrial Fatty Acids, Oils and Alcohols",5884059945
7,Plastics and Rubbers,739,Plastics and articles thereof,73901,Ethylene Polymers,1055621701
7,Plastics and Rubbers,739,Plastics and articles thereof,73902,Propylene Polymers,639285314
7,Plastics and Rubbers,739,Plastics and articles thereof,73903,Styrene Polymers,508581975
7,Plastics and Rubbers,739,Plastics and articles thereof,73904,Vinyl Chloride Polymers,1391567747
7,Plastics and Rubbers,739,Plastics and articles thereof,73905,Other Vinyl Polymers,388781679
7,Plastics and Rubbers,739,Plastics and articles thereof,73906,Acrylic Polymers,1186236324
7,Plastics and Rubbers,739,Plastics and articles thereof,73907,Polyacetals,5221475238
7,Plastics and Rubbers,739,Plastics and articles thereof,73908,Polyamides,823027477
7,Plastics and Rubbers,739,Plastics and articles thereof,73909,Amino-resins,1637936932
7,Plastics and Rubbers,739,Plastics and articles thereof,73910,Silicone,762940001
7,Plastics and Rubbers,739,Plastics and articles thereof,73911,Petroleum Resins,680597955
7,Plastics and Rubbers,739,Plastics and articles thereof,73912,Cellulose,643109807
7,Plastics and Rubbers,739,Plastics and articles thereof,73913,Natural Polymers,596232500
7,Plastics and Rubbers,739,Plastics and articles thereof,73914,Polymer Ion-Exchangers,292054558
7,Plastics and Rubbers,739,Plastics and articles thereof,73915,Scrap Plastic,108282221
7,Plastics and Rubbers,739,Plastics and articles thereof,73916,Monofilament,642274491
7,Plastics and Rubbers,739,Plastics and articles thereof,73917,Plastic Pipes,3001447643
7,Plastics and Rubbers,739,Plastics and articles thereof,73918,Plastic Floor Coverings,6934437948
7,Plastics and Rubbers,739,Plastics and articles thereof,73919,Self-adhesive Plastics,3734062301
7,Plastics and Rubbers,739,Plastics and articles thereof,73920,Raw Plastic Sheeting,7225683572
7,Plastics and Rubbers,739,Plastics and articles thereof,73921,Other Plastic Sheetings,3295686485
7,Plastics and Rubbers,739,Plastics and articles thereof,73922,Plastic Wash Basins,1374259976
7,Plastics and Rubbers,739,Plastics and articles thereof,73923,Plastic Lids,10934015815
7,Plastics and Rubbers,739,Plastics and articles thereof,73924,Plastic Housewares,11444697634
7,Plastics and Rubbers,739,Plastics and articles thereof,73925,Plastic Building Materials,2125228897
7,Plastics and Rubbers,739,Plastics and articles thereof,73926,Other Plastic Products,30283060746
7,Plastics and Rubbers,740,Rubber and rubber articles,74001,Rubber,23002805
7,Plastics and Rubbers,740,Rubber and rubber articles,74002,Synthetic Rubber,738552698
7,Plastics and Rubbers,740,Rubber and rubber articles,74003,Reclaimed Rubber,78509202
7,Plastics and Rubbers,740,Rubber and rubber articles,74004,Scrap Rubber,37174681
7,Plastics and Rubbers,740,Rubber and rubber articles,74005,Compounded Unvulcanised Rubber,98757715
7,Plastics and Rubbers,740,Rubber and rubber articles,74006,Unvulcanised Rubber Products,29138398
7,Plastics and Rubbers,740,Rubber and rubber articles,74007,Rubber Thread,77778368
7,Plastics and Rubbers,740,Rubber and rubber articles,74008,Rubber Sheets,395282171
7,Plastics and Rubbers,740,Rubber and rubber articles,74009,Rubber Pipes,959441089
7,Plastics and Rubbers,740,Rubber and rubber articles,74010,Rubber Belting,954918129
7,Plastics and Rubbers,740,Rubber and rubber articles,74011,Rubber Tires,13359280744
7,Plastics and Rubbers,740,Rubber and rubber articles,74012,Used Rubber Tires,140189091
7,Plastics and Rubbers,740,Rubber and rubber articles,74013,Rubber Inner Tubes,511199660
7,Plastics and Rubbers,740,Rubber and rubber articles,74014,Pharmaceutical Rubber Products,164324446
7,Plastics and Rubbers,740,Rubber and rubber articles,74015,Rubber Apparel,2608233378
7,Plastics and Rubbers,740,Rubber and rubber articles,74016,Other Rubber Products,3185670444
7,Plastics and Rubbers,740,Rubber and rubber articles,74017,Hard Rubber,47051129
8,Animal Hides,841,Raw leather from different animals,84101,Equine and Bovine Hides,12862038
8,Animal Hides,841,Raw leather from different animals,84102,Sheep Hides,5206202
8,Animal Hides,841,Raw leather from different animals,84103,Other Hides and Skins,15334470
8,Animal Hides,841,Raw leather from different animals,84104,Tanned Equine and Bovine Hides,553150807
8,Animal Hides,841,Raw leather from different animals,84105,Tanned Sheep Hides,40444447
8,Animal Hides,841,Raw leather from different animals,84106,Tanned Goat Hides,19560463
8,Animal Hides,841,Raw leather from different animals,84107,Leather of Other Animals,39850424
8,Animal Hides,841,Raw leather from different animals,84108,Chamois Leather,3734324
8,Animal Hides,841,Raw leather from different animals,84109,Patent Leather,11994380
8,Animal Hides,841,Raw leather from different animals,84110,Leather Waste,8585481
8,Animal Hides,841,Raw leather from different animals,84111,Leather Sheets,15804823
8,Animal Hides,842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84201,Saddlery,805356235
8,Animal Hides,842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84202,Trunks and Cases,21624231067
8,Animal Hides,842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84203,Leather Apparel,949084890
8,Animal Hides,842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84205,Other Leather Articles,429101361
8,Animal Hides,842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84206,Articles of Gut,5747637
8,Animal Hides,843,Furskins and artificial fur; manufactures thereof,84301,Raw Furskins,900399
8,Animal Hides,843,Furskins and artificial fur; manufactures thereof,84302,Tanned Furskins,161615059
8,Animal Hides,843,Furskins and artificial fur; manufactures thereof,84303,Furskin Apparel,535043764
8,Animal Hides,843,Furskins and artificial fur; manufactures thereof,84304,Artificial Fur,39163222
9,Wood Products,944,Wood and articles of wood; wood charcoal,94401,Fuel Wood,12652455
9,Wood Products,944,Wood and articles of wood; wood charcoal,94402,Wood Charcoal,115088674
9,Wood Products,944,Wood and articles of wood; wood charcoal,94403,Rough Wood,19449152
9,Wood Products,944,Wood and articles of wood; wood charcoal,94404,Wood Stakes,11527883
9,Wood Products,944,Wood and articles of wood; wood charcoal,94405,Wood Wool,2676583
9,Wood Products,944,Wood and articles of wood; wood charcoal,94406,Railroad Ties,1276764
9,Wood Products,944,Wood and articles of wood; wood charcoal,94407,Sawn Wood,154711214
9,Wood Products,944,Wood and articles of wood; wood charcoal,94408,Veneer Sheets,673551331
9,Wood Products,944,Wood and articles of wood; wood charcoal,94409,Shaped Wood,376486054
9,Wood Products,944,Wood and articles of wood; wood charcoal,94410,Particle Board,147958542
9,Wood Products,944,Wood and articles of wood; wood charcoal,94411,Wood Fiberboard,907738345
9,Wood Products,944,Wood and articles of wood; wood charcoal,94412,Plywood,4116634428
9,Wood Products,944,Wood and articles of wood; wood charcoal,94413,Densified Wood,34395914
9,Wood Products,944,Wood and articles of wood; wood charcoal,94414,Wood Frames,468894181
9,Wood Products,944,Wood and articles of wood; wood charcoal,94415,Wood Crates,85518895
9,Wood Products,944,Wood and articles of wood; wood charcoal,94416,Wood Barrels,4055967
9,Wood Products,944,Wood and articles of wood; wood charcoal,94417,Wooden Tool Handles,152836080
9,Wood Products,944,Wood and articles of wood; wood charcoal,94418,Wood Carpentry,1340346776
9,Wood Products,944,Wood and articles of wood; wood charcoal,94419,Wood Kitchenware,1000586823
9,Wood Products,944,Wood and articles of wood; wood charcoal,94420,Wood Ornaments,1263601701
9,Wood Products,944,Wood and articles of wood; wood charcoal,94421,Other Wood Articles,2953154775
9,Wood Products,945,Cork and articles of cork,94501,Raw Cork,1282500
9,Wood Products,945,Cork and articles of cork,94502,Debacked Cork,1253971
9,Wood Products,945,Cork and articles of cork,94503,Natural Cork Articles,17770287
9,Wood Products,945,Cork and articles of cork,94504,Agglomerated Cork,41391842
9,Wood Products,946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",94601,Plaiting Products,378365089
9,Wood Products,946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",94602,Basketwork,994367334
10,Paper Goods,1047,Pulp of wood or other fibrous cellulosic material,104701,Mechanical Wood Pulp,1276687
10,Paper Goods,1047,Pulp of wood or other fibrous cellulosic material,104702,Dissolving Grades Chemical Woodpulp,2062316
10,Paper Goods,1047,Pulp of wood or other fibrous cellulosic material,104703,Sulfate Chemical Woodpulp,42425365
10,Paper Goods,1047,Pulp of wood or other fibrous cellulosic material,104704,Sulfite Chemical Woodpulp,1649503
10,Paper Goods,1047,Pulp of wood or other fibrous cellulosic material,104705,Semi chemical Woodpulp,1761187
10,Paper Goods,1047,Pulp of wood or other fibrous cellulosic material,104706,Recovered Paper Pulp,107282237
10,Paper Goods,1047,Pulp of wood or other fibrous cellulosic material,104707,Recovered Paper,9726027
10,Paper Goods,1048,Paper Articles,104801,Newsprint,83965665
10,Paper Goods,1048,Paper Articles,104802,Uncoated Paper,639502814
10,Paper Goods,1048,Paper Articles,104803,Tissue,356998568
10,Paper Goods,1048,Paper Articles,104804,Kraft Paper,151426541
10,Paper Goods,1048,Paper Articles,104805,Other Uncoated Paper,524146464
10,Paper Goods,1048,Paper Articles,104806,Vegetable Parchment,204138817
10,Paper Goods,1048,Paper Articles,104807,Composite Paper,14572027
10,Paper Goods,1048,Paper Articles,104808,Corrugated Paper,102399291
10,Paper Goods,1048,Paper Articles,104809,Carbon Paper,186501029
10,Paper Goods,1048,Paper Articles,104810,Kaolin Coated Paper,2674589154
10,Paper Goods,1048,Paper Articles,104811,Cellulose Fibers Paper,1893226405
10,Paper Goods,1048,Paper Articles,104812,Paper Pulp Filter Blocks,7383002
10,Paper Goods,1048,Paper Articles,104813,Cigarette Paper,133611718
10,Paper Goods,1048,Paper Articles,104814,Wallpaper,375633992
10,Paper Goods,1048,Paper Articles,104816,Other Carbon Paper,186115626
10,Paper Goods,1048,Paper Articles,104817,Letter Stock,256245477
10,Paper Goods,1048,Paper Articles,104818,Toilet Paper,4248921230
10,Paper Goods,1048,Paper Articles,104819,Paper Containers,4758344293
10,Paper Goods,1048,Paper Articles,104820,Paper Notebooks,1431434827
10,Paper Goods,1048,Paper Articles,104821,Paper Labels,806343723
10,Paper Goods,1048,Paper Articles,104822,Paper Spools,34469108
10,Paper Goods,1048,Paper Articles,104823,Shaped Paper,2886038002
10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104901,Brochures,1469720718
10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104902,Newspapers,9747564
10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104903,Children's Picture Books,966003308
10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104904,Sheet Music,698727
